CODGEO,CODREG,CODDEP,LIBGEO
71216,27,71,Germagny
71217,27,71,Germolles-sur-Grosne
71218,27,71,Gibles
71219,27,71,Gigny-sur-Saône
71220,27,71,Gilly-sur-Loire
71221,27,71,Givry
71222,27,71,Gourdon
71223,27,71,La Grande-Verrière
71224,27,71,Grandvaux
71225,27,71,Granges
71226,27,71,Grevilly
71227,27,71,Grury
71228,27,71,Guerfand
71229,27,71,Les Guerreaux
71230,27,71,Gueugnon
71231,27,71,La Guiche
71232,27,71,Hautefond
71233,27,71,L'Hôpital-le-Mercier
71234,27,71,Huilly-sur-Seille
71235,27,71,Hurigny
71236,27,71,Igé
71237,27,71,Igornay
71238,27,71,Iguerande
71239,27,71,Issy-l'Évêque
71240,27,71,Jalogny
71241,27,71,Jambles
71242,27,71,Joncy
71243,27,71,Joudes
71244,27,71,Jouvençon
71245,27,71,Jugy
71246,27,71,Juif
71247,27,71,Jully-lès-Buxy
71248,27,71,Lacrost
71249,27,71,Laives
71250,27,71,Laizé
71251,27,71,Laizy
71252,27,71,Lalheue
71253,27,71,Lans
71254,27,71,Lays-sur-le-Doubs
71255,27,71,Lesme
71256,27,71,Lessard-en-Bresse
71257,27,71,Lessard-le-National
71258,27,71,Leynes
71259,27,71,Ligny-en-Brionnais
71261,27,71,Loisy
71262,27,71,Longepierre
71263,27,71,Louhans
71264,27,71,Lournand
71266,27,71,Lucenay-l'Évêque
71267,27,71,Lugny
71268,27,71,Lugny-lès-Charolles
71269,27,71,Lux
71270,27,71,Mâcon
71271,27,71,Mailly
71272,27,71,Malay
71273,27,71,Maltat
71274,27,71,Mancey
71275,27,71,Marcigny
71276,27,71,Marcilly-la-Gueurce
71277,27,71,Marcilly-lès-Buxy
71278,27,71,Marigny
71279,27,71,Le Rousset-Marizy
71280,27,71,Marly-sous-Issy
71281,27,71,Marly-sur-Arroux
71282,27,71,Marmagne
71283,27,71,Marnay
71284,27,71,Martailly-lès-Brancion
71285,27,71,Martigny-le-Comte
71286,27,71,Mary
71287,27,71,Massilly
71289,27,71,Matour
71290,27,71,Mazille
71291,27,71,Melay
71292,27,71,Mellecey
71293,27,71,Ménetreuil
71294,27,71,Mercurey
71295,27,71,Mervans
71296,27,71,Messey-sur-Grosne
71297,27,71,Mesvres
71299,27,71,Milly-Lamartine
71300,27,71,Le Miroir
71301,27,71,Mont
71302,27,71,Montagny-lès-Buxy
71303,27,71,Montagny-près-Louhans
71305,27,71,Montbellet
71306,27,71,Montceau-les-Mines
71307,27,71,Montceaux-l'Étoile
71308,27,71,Montceaux-Ragny
71309,27,71,Montcenis
71310,27,71,Montchanin
71311,27,71,Montcony
71312,27,71,Montcoy
71313,27,71,Monthelon
71314,27,71,Montjay
71315,27,71,Mont-lès-Seurre
71316,27,71,Montmelard
71317,27,71,Montmort
71318,27,71,Montpont-en-Bresse
71319,27,71,Montret
71320,27,71,Mont-Saint-Vincent
71321,27,71,Morey
71322,27,71,Morlet
71323,27,71,Mornay
71324,27,71,Moroges
71325,27,71,La Motte-Saint-Jean
71326,27,71,Mouthier-en-Bresse
71327,27,71,Mussy-sous-Dun
71328,27,71,Nanton
71329,27,71,Navilly
71330,27,71,Neuvy-Grandchamp
71331,27,71,Nochize
71332,27,71,Ormes
71333,27,71,Oslon
71334,27,71,Oudry
71335,27,71,Ouroux-sous-le-Bois-Sainte-Marie
71336,27,71,Ouroux-sur-Saône
71337,27,71,Oyé
71338,27,71,Ozenay
71339,27,71,Ozolles
71340,27,71,Palinges
71341,27,71,Palleau
71342,27,71,Paray-le-Monial
71343,27,71,Paris-l'Hôpital
71344,27,71,Passy
71345,27,71,Péronne
71346,27,71,Perrecy-les-Forges
71347,27,71,Perreuil
71348,27,71,Perrigny-sur-Loire
71349,27,71,La Petite-Verrière
71350,27,71,Pierreclos
71351,27,71,Pierre-de-Bresse
71352,27,71,Le Planois
71353,27,71,Plottes
71354,27,71,Poisson
71355,27,71,Pontoux
71356,27,71,Pouilloux
71357,27,71,Pourlans
71358,27,71,Pressy-sous-Dondin
71359,27,71,Préty
71360,27,71,Prissé
71361,27,71,Prizy
71362,27,71,Pruzilly
71363,27,71,Le Puley
71364,27,71,La Racineuse
71365,27,71,Rancy
71366,27,71,Ratenelle
71367,27,71,Ratte
71368,27,71,Reclesne
71369,27,71,Remigny
71370,27,71,Rigny-sur-Arroux
71371,27,71,La Roche-Vineuse
71372,27,71,Romanèche-Thorins
71373,27,71,Romenay
71374,27,71,Rosey
71376,27,71,Roussillon-en-Morvan
71377,27,71,Royer
71378,27,71,Rully
71379,27,71,Sagy
71380,27,71,Saillenard
71381,27,71,Sailly
71382,27,71,Saint-Agnan
71383,27,71,Saint-Albain
71384,27,71,Saint-Ambreuil
71385,27,71,Saint-Amour-Bellevue
71386,27,71,Saint-André-en-Bresse
71387,27,71,Saint-André-le-Désert
71388,27,71,Saint-Aubin-en-Charollais
71389,27,71,Saint-Aubin-sur-Loire
71390,27,71,Saint-Berain-sous-Sanvignes
71391,27,71,Saint-Bérain-sur-Dheune
71392,27,71,Saint-Boil
71393,27,71,Saint-Bonnet-de-Cray
71394,27,71,Saint-Bonnet-de-Joux
71395,27,71,Saint-Bonnet-de-Vieille-Vigne
71396,27,71,Saint-Bonnet-en-Bresse
71397,27,71,Sainte-Cécile
71398,27,71,Saint-Christophe-en-Bresse
71399,27,71,Saint-Christophe-en-Brionnais
71400,27,71,Saint-Clément-sur-Guye
71401,27,71,Sainte-Croix-en-Bresse
71402,27,71,Saint-Cyr
71403,27,71,Saint-Denis-de-Vaux
71404,27,71,Saint-Désert
71405,27,71,Saint-Didier-en-Bresse
71406,27,71,Saint-Didier-en-Brionnais
71407,27,71,Saint-Didier-sur-Arroux
71408,27,71,Saint-Edmond
71409,27,71,Saint-Émiland
71410,27,71,Saint-Étienne-en-Bresse
71411,27,71,Saint-Eugène
71412,27,71,Saint-Eusèbe
71413,27,71,Saint-Firmin
71414,27,71,Saint-Forgeot
71415,27,71,Sainte-Foy
71416,27,71,Saint-Gengoux-de-Scissé
71417,27,71,Saint-Gengoux-le-National
71419,27,71,Saint-Germain-du-Bois
71420,27,71,Saint-Germain-du-Plain
71421,27,71,Saint-Germain-en-Brionnais
71422,27,71,Saint-Germain-lès-Buxy
71423,27,71,Saint-Gervais-en-Vallière
71424,27,71,Saint-Gervais-sur-Couches
71425,27,71,Saint-Gilles
71426,27,71,Sainte-Hélène
71427,27,71,Saint-Huruge
71428,27,71,Saint-Igny-de-Roche
71430,27,71,Saint-Jean-de-Vaux
71431,27,71,Saint-Jean-de-Trézy
71433,27,71,Saint-Julien-de-Civry
71434,27,71,Saint-Julien-de-Jonzy
71435,27,71,Saint-Julien-sur-Dheune
71436,27,71,Saint-Laurent-d'Andenay
71437,27,71,Saint-Laurent-en-Brionnais
71438,27,71,Saint-Léger-du-Bois
71439,27,71,Saint-Léger-lès-Paray
71440,27,71,Saint-Léger-sous-Beuvray
71441,27,71,Saint-Léger-sous-la-Bussière
71442,27,71,Saint-Léger-sur-Dheune
71443,27,71,Saint-Loup-Géanges
71444,27,71,Saint-Loup-de-Varennes
71445,27,71,Saint-Marcel
71446,27,71,Saint-Marcelin-de-Cray
71447,27,71,Saint-Mard-de-Vaux
71448,27,71,Saint-Martin-Belle-Roche
71449,27,71,Saint-Martin-d'Auxy
71450,27,71,Saint-Martin-de-Commune
71451,27,71,Saint-Martin-de-Lixy
71452,27,71,Saint-Martin-de-Salencey
71453,27,71,Saint-Martin-du-Lac
71454,27,71,Saint-Martin-du-Mont
71455,27,71,Saint-Martin-du-Tartre
71456,27,71,Saint-Martin-en-Bresse
71457,27,71,Saint-Martin-en-Gâtinois
71458,27,71,Saint-Martin-la-Patrouille
71459,27,71,Saint-Martin-sous-Montaigu
71460,27,71,Saint-Maurice-de-Satonnay
71461,27,71,Saint-Maurice-des-Champs
71462,27,71,Saint-Maurice-en-Rivière
71463,27,71,Saint-Maurice-lès-Châteauneuf
71464,27,71,Saint-Maurice-lès-Couches
71465,27,71,Saint-Micaud
71466,27,71,Saint-Nizier-sur-Arroux
71468,27,71,Saint-Pierre-de-Varennes
71469,27,71,Saint-Pierre-le-Vieux
71470,27,71,Saint-Point
71471,27,71,Saint-Privé
71472,27,71,Saint-Prix
71473,27,71,Saint-Racho
71474,27,71,Sainte-Radegonde
71475,27,71,Saint-Rémy
71477,27,71,Saint-Romain-sous-Gourdon
71478,27,71,Saint-Romain-sous-Versigny
71479,27,71,Saint-Sernin-du-Bois
71480,27,71,Saint-Sernin-du-Plain
71481,27,71,Saint-Symphorien-d'Ancelles
71482,27,71,Saint-Symphorien-de-Marmagne
71483,27,71,Saint-Symphorien-des-Bois
71484,27,71,Saint-Usuge
71485,27,71,Saint-Vallerin
71486,27,71,Saint-Vallier
71487,27,71,Saint-Vérand
71488,27,71,Saint-Vincent-des-Prés
71489,27,71,Saint-Vincent-en-Bresse
71490,27,71,Saint-Vincent-Bragny
71491,27,71,Saint-Yan
71493,27,71,Saisy
71494,27,71,La Salle
71495,27,71,Salornay-sur-Guye
71496,27,71,Sampigny-lès-Maranges
71497,27,71,Sancé
71498,27,71,Santilly
71499,27,71,Sanvignes-les-Mines
71500,27,71,Sarry
71501,27,71,Sassangy
71502,27,71,Sassenay
71503,27,71,Saules
71504,27,71,Saunières
71505,27,71,Savianges
71506,27,71,Savigny-en-Revermont
71507,27,71,Savigny-sur-Grosne
71508,27,71,Savigny-sur-Seille
71509,27,71,La Celle-en-Morvan
71510,27,71,Semur-en-Brionnais
71512,27,71,Sennecey-le-Grand
71513,27,71,Senozan
71514,27,71,Sens-sur-Seille
71515,27,71,Sercy
71516,27,71,Serley
71517,27,71,Sermesse
71518,27,71,Serrières
71519,27,71,Serrigny-en-Bresse
71520,27,71,Sevrey
71521,27,71,Sigy-le-Châtel
71522,27,71,Simandre
71523,27,71,Simard
71524,27,71,Sivignon
71525,27,71,Sologny
71526,27,71,Solutré-Pouilly
71527,27,71,Sommant
71528,27,71,Sornay
71529,27,71,Suin
71530,27,71,Sully
71531,27,71,La Tagnière
71532,27,71,Taizé
71533,27,71,Tancon
71534,27,71,Le Tartre
71535,27,71,Tavernay
71537,27,71,Thil-sur-Arroux
71538,27,71,Thurey
71539,27,71,Tintry
71540,27,71,Torcy
71541,27,71,Torpes
71542,27,71,Toulon-sur-Arroux
71543,27,71,Tournus
71544,27,71,Toutenant
71545,27,71,Tramayes
71546,27,71,Trambly
71547,27,71,Trivy
71548,27,71,Tronchy
71549,27,71,La Truchère
71550,27,71,Uchizy
71551,27,71,Uchon
71552,27,71,Uxeau
71553,27,71,Vareilles
71554,27,71,Varenne-l'Arconce
71555,27,71,Varennes-le-Grand
71556,27,71,Varennes-lès-Mâcon
71557,27,71,Varenne-Saint-Germain
71558,27,71,Varennes-Saint-Sauveur
71559,27,71,Varennes-sous-Dun
71561,27,71,Vauban
71562,27,71,Vaudebarrier
71563,27,71,Vaux-en-Pré
71564,27,71,Vendenesse-lès-Charolles
71565,27,71,Vendenesse-sur-Arroux
71566,27,71,Verdun-sur-le-Doubs
71567,27,71,Vergisson
71568,27,71,Vérissey
71570,27,71,Verjux
71571,27,71,Verosvres
71572,27,71,Vers
71573,27,71,Versaugues
71574,27,71,Verzé
71576,27,71,Le Villars
71577,27,71,Villegaudin
71578,27,71,Clux-Villeneuve
71579,27,71,Villeneuve-en-Montagne
71580,27,71,Vincelles
71581,27,71,Vindecy
71582,27,71,La Vineuse sur Fregande
71583,27,71,Vinzelles
71584,27,71,Viré
71585,27,71,Virey-le-Grand
71586,27,71,Viry
71588,27,71,Vitry-en-Charollais
71589,27,71,Vitry-sur-Loire
71590,27,71,Volesvres
71591,27,71,Fleurville
72001,52,72,Aigné
72002,52,72,Aillières-Beauvoir
72003,52,72,Allonnes
72004,52,72,Amné
72005,52,72,Ancinnes
72006,52,72,Arçonnay
72007,52,72,Ardenay-sur-Mérize
72008,52,72,Arnage
72009,52,72,Arthezé
72010,52,72,Asnières-sur-Vègre
72011,52,72,Assé-le-Boisne
72012,52,72,Assé-le-Riboul
72013,52,72,Aubigné-Racan
72015,52,72,Les Aulneaux
72016,52,72,Auvers-le-Hamon
72017,52,72,Auvers-sous-Montfaucon
72018,52,72,Avesnes-en-Saosnois
72019,52,72,Avessé
72020,52,72,Avezé
72021,52,72,Avoise
72022,52,72,Le Bailleul
72023,52,72,Ballon-Saint Mars
72024,52,72,La Bazoge
72025,52,72,Bazouges Cré sur Loir
72026,52,72,Beaufay
72027,52,72,Beaumont-sur-Dême
72028,52,72,Beaumont-Pied-de-Bœuf
72029,52,72,Beaumont-sur-Sarthe
72031,52,72,Beillé
72032,52,72,Berfay
72034,52,72,Bérus
72035,52,72,Bessé-sur-Braye
72036,52,72,Béthon
72037,52,72,Blèves
72038,52,72,Boëssé-le-Sec
72039,52,72,Bonnétable
72040,52,72,La Bosse
72041,52,72,Bouër
72042,52,72,Bouloire
72043,52,72,Bourg-le-Roi
72044,52,72,Bousse
72045,52,72,Brains-sur-Gée
72046,52,72,Le Breil-sur-Mérize
72047,52,72,Brette-les-Pins
72048,52,72,Briosne-lès-Sables
72049,52,72,La Bruère-sur-Loir
72050,52,72,Brûlon
72051,52,72,Cérans-Foulletourte
72052,52,72,Chahaignes
72053,52,72,Challes
72054,52,72,Champagné
72056,52,72,Champfleur
72057,52,72,Champrond
72058,52,72,Changé
72059,52,72,Chantenay-Villedieu
72060,52,72,La Chapelle-aux-Choux
72061,52,72,La Chapelle-d'Aligné
72062,52,72,La Chapelle-du-Bois
72064,52,72,La Chapelle-Huon
72065,52,72,La Chapelle-Saint-Aubin
72066,52,72,La Chapelle-Saint-Fray
72067,52,72,La Chapelle-Saint-Rémy
72068,52,72,La Chartre-sur-le-Loir
72070,52,72,Chassillé
72071,52,72,Montval-sur-Loir
72072,52,72,Château-l'Hermitage
72073,52,72,Chaufour-Notre-Dame
72074,52,72,Chemiré-en-Charnie
72075,52,72,Chemiré-le-Gaudin
72076,52,72,Chenay
72077,52,72,Chenu
72078,52,72,Chérancé
72079,52,72,Chérisay
72080,52,72,Cherré-Au
72083,52,72,Chevillé
72084,52,72,Clermont-Créans
72085,52,72,Cogners
72086,52,72,Commerveil
72087,52,72,Conflans-sur-Anille
72088,52,72,Congé-sur-Orne
72089,52,72,Conlie
72090,52,72,Connerré
72091,52,72,Contilly
72093,52,72,Cormes
72094,52,72,Coudrecieux
72095,52,72,Coulaines
72096,52,72,Coulans-sur-Gée
72098,52,72,Coulongé
72099,52,72,Courcebœufs
72100,52,72,Courcelles-la-Forêt
72101,52,72,Courcemont
72102,52,72,Courcival
72103,52,72,Courdemanche
72104,52,72,Courgains
72105,52,72,Courgenard
72106,52,72,Courtillers
72107,52,72,Crannes-en-Champagne
72109,52,72,Crissé
72110,52,72,Crosmières
72111,52,72,Cures
72112,52,72,Dangeul
72113,52,72,Degré
72114,52,72,Dehault
72115,52,72,Dissay-sous-Courcillon
72118,52,72,Dollon
72119,52,72,Domfront-en-Champagne
72120,52,72,Doucelles
72121,52,72,Douillet
72122,52,72,Duneau
72123,52,72,Dureil
72124,52,72,Écommoy
72125,52,72,Écorpain
72126,52,72,Épineu-le-Chevreuil
72127,52,72,Étival-lès-le-Mans
72128,52,72,Val-d'Étangson
72129,52,72,Fatines
72130,52,72,Fay
72131,52,72,Fercé-sur-Sarthe
72132,52,72,La Ferté-Bernard
72133,52,72,Fillé
72134,52,72,Flée
72135,52,72,La Fontaine-Saint-Martin
72136,52,72,Fontenay-sur-Vègre
72137,52,72,Villeneuve-en-Perseigne
72138,52,72,Fresnay-sur-Sarthe
72139,52,72,Fyé
72141,52,72,Gesnes-le-Gandelin
72142,52,72,Grandchamp
72143,52,72,Le Grand-Lucé
72144,52,72,Gréez-sur-Roc
72145,52,72,Le Grez
72146,52,72,Guécélard
72147,52,72,La Guierche
72148,52,72,Jauzé
72149,52,72,Joué-en-Charnie
72150,52,72,Joué-l'Abbé
72151,52,72,Juigné-sur-Sarthe
72152,52,72,Juillé
72153,52,72,Jupilles
72154,52,72,La Flèche
72155,52,72,Laigné-en-Belin
72156,52,72,Lamnay
72157,52,72,Lavardin
72158,52,72,Lavaré
72160,52,72,Lavernat
72161,52,72,Lhomme
72163,52,72,Ligron
72164,52,72,Livet-en-Saosnois
72165,52,72,Lombron
72166,52,72,Longnes
72167,52,72,Louailles
72168,52,72,Loué
72169,52,72,Louplande
72170,52,72,Louvigny
72171,52,72,Louzes
72172,52,72,Le Luart
72173,52,72,Luceau
72174,52,72,Lucé-sous-Ballon
72175,52,72,Luché-Pringé
72176,52,72,Le Lude
72177,52,72,Maigné
72178,52,72,Maisoncelles
72179,52,72,Malicorne-sur-Sarthe
72180,52,72,Mamers
72181,52,72,Le Mans
72182,52,72,Mansigné
72183,52,72,Marçon
72184,52,72,Mareil-en-Champagne
72185,52,72,Mareil-sur-Loir
72186,52,72,Maresché
72187,52,72,Marigné-Laillé
72188,52,72,Marollette
72189,52,72,Marolles-les-Braults
72190,52,72,Marolles-lès-Saint-Calais
72191,52,72,Mayet
72192,52,72,Les Mées
72193,52,72,Melleray
72194,52,72,Meurcé
72195,52,72,Mézeray
72196,52,72,Mézières-sur-Ponthouin
72197,52,72,Mézières-sous-Lavardin
72198,52,72,La Milesse
72199,52,72,Moitron-sur-Sarthe
72200,52,72,Moncé-en-Belin
72201,52,72,Moncé-en-Saosnois
72202,52,72,Monhoudou
72204,52,72,Montaillé
72205,52,72,Montbizot
72208,52,72,Montmirail
72209,52,72,Montreuil-le-Chétif
72210,52,72,Montreuil-le-Henri
72211,52,72,Mont-Saint-Jean
72212,52,72,Moulins-le-Carbonnel
72213,52,72,Mulsanne
72214,52,72,Nauvay
72215,52,72,Neufchâtel-en-Saosnois
72216,52,72,Neuvillalais
72217,52,72,Neuville-sur-Sarthe
72218,52,72,Neuvillette-en-Charnie
72219,52,72,Bernay-Neuvy-en-Champagne
72220,52,72,Nogent-le-Bernard
72221,52,72,Nogent-sur-Loir
72222,52,72,Nouans
72223,52,72,Noyen-sur-Sarthe
72224,52,72,Nuillé-le-Jalais
72225,52,72,Oisseau-le-Petit
72226,52,72,Oizé
72227,52,72,Panon
72228,52,72,Parcé-sur-Sarthe
72229,52,72,Parennes
72230,52,72,Parigné-le-Pôlin
72231,52,72,Parigné-l'Évêque
72232,52,72,Notre-Dame-du-Pé
72233,52,72,Peray
72234,52,72,Pezé-le-Robert
72235,52,72,Piacé
72236,52,72,Pincé
72237,52,72,Pirmil
72238,52,72,Pizieux
72239,52,72,Poillé-sur-Vègre
72241,52,72,Montfort-le-Gesnois
72243,52,72,Pontvallain
72244,52,72,Précigné
72245,52,72,Préval
72246,52,72,Prévelles
72247,52,72,Pruillé-le-Chétif
72248,52,72,Pruillé-l'Éguillé
72249,52,72,La Quinte
72250,52,72,Rahay
72251,52,72,René
72252,52,72,Requeil
72253,52,72,Roëzé-sur-Sarthe
72254,52,72,Rouessé-Fontaine
72255,52,72,Rouessé-Vassé
72256,52,72,Rouez
72257,52,72,Rouillon
72259,52,72,Rouperroux-le-Coquet
72260,52,72,Ruaudin
72261,52,72,Ruillé-en-Champagne
72262,52,72,Loir en Vallée
72264,52,72,Sablé-sur-Sarthe
72265,52,72,Saint-Aignan
72266,52,72,Saint-Aubin-de-Locquenay
72267,52,72,Saint-Aubin-des-Coudrais
72268,52,72,Saint-Biez-en-Belin
72269,52,72,Saint-Calais
72270,52,72,Saint-Calez-en-Saosnois
72271,52,72,Saint-Célerin
72272,52,72,Sainte-Cérotte
72273,52,72,Saint-Christophe-du-Jambet
72274,52,72,Saint-Christophe-en-Champagne
72275,52,72,Saint-Corneille
72276,52,72,Saint-Cosme-en-Vairais
72277,52,72,Saint-Denis-des-Coudrais
72278,52,72,Saint-Denis-d'Orques
72279,52,72,Saint-Georges-de-la-Couée
72280,52,72,Saint-Georges-du-Bois
72281,52,72,Saint-Georges-du-Rosay
72282,52,72,Saint-Georges-le-Gaultier
72283,52,72,Saint-Germain-d'Arcé
72286,52,72,Saint-Gervais-de-Vic
72287,52,72,Saint-Gervais-en-Belin
72289,52,72,Sainte-Jamme-sur-Sarthe
72290,52,72,Saint-Jean-d'Assé
72291,52,72,Saint-Jean-de-la-Motte
72292,52,72,Saint-Jean-des-Échelles
72293,52,72,Saint-Jean-du-Bois
72294,52,72,Saint-Léonard-des-Bois
72295,52,72,Saint-Longis
72296,52,72,Saint-Maixent
72297,52,72,Saint-Marceau
72298,52,72,Saint-Mars-de-Locquenay
72299,52,72,Saint-Mars-d'Outillé
72300,52,72,Saint-Mars-la-Brière
72302,52,72,Saint-Martin-des-Monts
72303,52,72,Saint-Michel-de-Chavaignes
72305,52,72,Saint-Ouen-de-Mimbré
72306,52,72,Saint-Ouen-en-Belin
72307,52,72,Saint-Ouen-en-Champagne
72308,52,72,Saint-Paterne - Le Chevain
72309,52,72,Saint-Paul-le-Gaultier
72310,52,72,Saint-Pavace
72311,52,72,Saint-Pierre-de-Chevillé
72312,52,72,Saint-Pierre-des-Bois
72313,52,72,Saint-Pierre-des-Ormes
72314,52,72,Saint-Pierre-du-Lorouër
72315,52,72,Saint-Rémy-de-Sillé
72316,52,72,Saint-Rémy-des-Monts
72317,52,72,Saint-Rémy-du-Val
72319,52,72,Sainte-Sabine-sur-Longève
72320,52,72,Saint-Saturnin
72321,52,72,Saint-Symphorien
72322,52,72,Saint-Ulphace
72323,52,72,Saint-Victeur
72324,52,72,Saint-Vincent-des-Prés
72325,52,72,Saint-Vincent-du-Lorouër
72326,52,72,Saosnes
72327,52,72,Sarcé
72328,52,72,Sargé-lès-le-Mans
72329,52,72,Savigné-l'Évêque
72330,52,72,Savigné-sous-le-Lude
72331,52,72,Sceaux-sur-Huisne
72332,52,72,Ségrie
72333,52,72,Semur-en-Vallon
72334,52,72,Sillé-le-Guillaume
72335,52,72,Sillé-le-Philippe
72336,52,72,Solesmes
72337,52,72,Sougé-le-Ganelon
72338,52,72,Souillé
72339,52,72,Souligné-Flacé
72340,52,72,Souligné-sous-Ballon
72341,52,72,Soulitré
72342,52,72,Souvigné-sur-Même
72343,52,72,Souvigné-sur-Sarthe
72344,52,72,Spay
72345,52,72,Surfonds
72346,52,72,La Suze-sur-Sarthe
72347,52,72,Tassé
72348,52,72,Tassillé
72349,52,72,Teillé
72350,52,72,Teloché
72351,52,72,Tennie
72352,52,72,Terrehault
72353,52,72,Théligny
72354,52,72,Thoigné
72355,52,72,Thoiré-sous-Contensor
72356,52,72,Thoiré-sur-Dinan
72357,52,72,Thorée-les-Pins
72358,52,72,Thorigné-sur-Dué
72359,52,72,Torcé-en-Vallée
72360,52,72,Trangé
72361,52,72,Tresson
72362,52,72,Le Tronchet
72363,52,72,Tuffé Val de la Chéronne
72364,52,72,Vaas
72366,52,72,Valennes
72367,52,72,Vallon-sur-Gée
72368,52,72,Vancé
72369,52,72,Verneil-le-Chétif
72370,52,72,Vernie
72372,52,72,Vezot
72373,52,72,Vibraye
72374,52,72,Villaines-la-Carelle
72375,52,72,Villaines-la-Gonais
72376,52,72,Villaines-sous-Lucé
72377,52,72,Villaines-sous-Malicorne
72378,52,72,Vion
72379,52,72,Viré-en-Champagne
72380,52,72,Vivoin
72381,52,72,Voivres-lès-le-Mans
72382,52,72,Volnay
72383,52,72,Vouvray-sur-Huisne
72385,52,72,Yvré-le-Pôlin
72386,52,72,Yvré-l'Évêque
73001,84,73,Aiguebelette-le-Lac
73003,84,73,Grand-Aigueblanche
73004,84,73,Aillon-le-Jeune
73005,84,73,Aillon-le-Vieux
73006,84,73,Aime-la-Plagne
73007,84,73,Aiton
73008,84,73,Aix-les-Bains
73010,84,73,Entrelacs
73011,84,73,Albertville
73012,84,73,Albiez-le-Jeune
73013,84,73,Albiez-Montrond
73014,84,73,Allondaz
73015,84,73,Les Allues
73017,84,73,Apremont
73018,84,73,Arbin
73019,84,73,Argentine
73020,84,73,Arith
73021,84,73,Arvillard
73022,84,73,Attignat-Oncin
73023,84,73,Aussois
73024,84,73,Les Avanchers-Valmorel
73025,84,73,Avressieux
73026,84,73,Avrieux
73027,84,73,Ayn
73028,84,73,La Balme
73029,84,73,Barberaz
73030,84,73,Barby
73031,84,73,Bassens
73032,84,73,La Bâthie
73033,84,73,La Bauche
73034,84,73,Beaufort
73036,84,73,Bellecombe-en-Bauges
73039,84,73,Belmont-Tramonet
73040,84,73,Bessans
73041,84,73,Betton-Bettonet
73042,84,73,Billième
73043,84,73,La Biolle
73047,84,73,Bonneval-sur-Arc
73048,84,73,Bonvillard
73049,84,73,Bonvillaret
73050,84,73,Bourdeau
73051,84,73,Le Bourget-du-Lac
73052,84,73,Bourget-en-Huile
73053,84,73,Bourgneuf
73054,84,73,Bourg-Saint-Maurice
73055,84,73,Bozel
73057,84,73,Brides-les-Bains
73058,84,73,La Bridoire
73059,84,73,Brison-Saint-Innocent
73061,84,73,Césarches
73063,84,73,Cevins
73064,84,73,Challes-les-Eaux
73065,84,73,Chambéry
73067,84,73,La Chambre
73068,84,73,Chamousset
73069,84,73,Chamoux-sur-Gelon
73070,84,73,Champagneux
73071,84,73,Champagny-en-Vanoise
73072,84,73,Champ-Laurent
73073,84,73,Chanaz
73074,84,73,La Chapelle
73075,84,73,La Chapelle-Blanche
73076,84,73,La Chapelle-du-Mont-du-Chat
73077,84,73,Les Chapelles
73078,84,73,La Chapelle-Saint-Martin
73079,84,73,Châteauneuf
73081,84,73,Le Châtelard
73082,84,73,La Chavanne
73083,84,73,Les Chavannes-en-Maurienne
73084,84,73,Chignin
73085,84,73,Chindrieux
73086,84,73,Cléry
73087,84,73,Cognin
73088,84,73,Cohennoz
73089,84,73,Coise-Saint-Jean-Pied-Gauthier
73090,84,73,La Compôte
73091,84,73,Conjux
73092,84,73,Corbel
73094,84,73,Crest-Voland
73095,84,73,La Croix-de-la-Rochette
73096,84,73,Cruet
73097,84,73,Curienne
73098,84,73,Les Déserts
73099,84,73,Détrier
73100,84,73,Domessin
73101,84,73,Doucy-en-Bauges
73103,84,73,Drumettaz-Clarafond
73104,84,73,Dullin
73105,84,73,Les Échelles
73106,84,73,École
73107,84,73,Entremont-le-Vieux
73109,84,73,Épierre
73110,84,73,Esserts-Blay
73113,84,73,Feissons-sur-Salins
73114,84,73,Flumet
73116,84,73,Fontcouverte-la-Toussuire
73117,84,73,Fourneaux
73119,84,73,Freney
73120,84,73,Fréterive
73121,84,73,Frontenex
73122,84,73,Gerbaix
73123,84,73,La Giettaz
73124,84,73,Gilly-sur-Isère
73128,84,73,Grésy-sur-Aix
73129,84,73,Grésy-sur-Isère
73130,84,73,Grignon
73131,84,73,Hautecour
73132,84,73,Hauteluce
73133,84,73,Hauteville
73135,84,73,La Tour-en-Maurienne
73137,84,73,Jacob-Bellecombette
73138,84,73,Jarrier
73139,84,73,Jarsy
73140,84,73,Jongieux
73141,84,73,Laissaud
73142,84,73,Landry
73145,84,73,Lépin-le-Lac
73146,84,73,Lescheraines
73147,84,73,Loisieux
73149,84,73,Lucey
73150,84,73,La Plagne Tarentaise
73151,84,73,Porte-de-Savoie
73152,84,73,Marcieux
73153,84,73,Marthod
73154,84,73,Mercury
73155,84,73,Méry
73156,84,73,Meyrieux-Trouet
73157,84,73,Modane
73159,84,73,Les Mollettes
73160,84,73,Montagnole
73161,84,73,Montagny
73162,84,73,Montailleur
73164,84,73,Montcel
73166,84,73,Montendry
73168,84,73,Montgilbert
73170,84,73,Monthion
73171,84,73,Montmélian
73173,84,73,Montricher-Albanne
73175,84,73,Montsapey
73176,84,73,Montvalezan
73177,84,73,Montvernier
73178,84,73,La Motte-en-Bauges
73179,84,73,La Motte-Servolex
73180,84,73,Motz
